query shape,retrieved shapes
RectangleTable/m896.obj,"RectangleTable/m901.obj, RectangleTable/D00295.obj, RectangleTable/D00230.obj, Bed/m950.obj, RectangleTable/m913.obj"
RectangleTable/m882.obj,"Apartment/D00780.obj, Bus/D00769.obj, RectangleTable/m912.obj, RectangleTable/m888.obj, Shelf/D00352.obj"
RectangleTable/m894.obj,"City/D01056.obj, RectangleTable/D00678.obj, RoundTable/m933.obj, Hat/m1631.obj, FloorLamp/D00400.obj"
RectangleTable/m881.obj,"Shelf/D00631.obj, Chess/m1593.obj, MultiSeat/m784.obj, Biplane/m1143.obj, MultiSeat/m838.obj"
RectangleTable/m895.obj,"Car/m1506.obj, Wheel/m740.obj, Bed/D00184.obj, Wheel/m734.obj, DeskPhone/D00680.obj"
RectangleTable/D00714.obj,"Shelf/D00057.obj, RectangleTable/D00187.obj, Bed/m947.obj, Bed/D00839.obj, Cellphone/D00554.obj"
Sword/m720.obj,"Rocket/D00614.obj, Sword/D00195.obj, Ship/m1465.obj, Rocket/D00764.obj, Gun/m669.obj"
Sword/D00916.obj,"Sword/D00162.obj, Tool/m1102.obj, Sword/m701.obj, Sword/m718.obj, Sword/m717.obj"
Sword/D00484.obj,"Sword/m712.obj, Sword/D00807.obj, Sword/D00066.obj, Sword/m714.obj, Sword/m697.obj"
Sword/m697.obj,"Sword/m714.obj, Sword/m718.obj, Sword/m717.obj, Sword/D00162.obj, Sword/m712.obj"
Sword/m696.obj,"Sword/m715.obj, Knife/m723.obj, Sword/D00177.obj, Sword/m694.obj, Insect/D00102.obj"
Sword/m709.obj,"Sword/m707.obj, Sword/m710.obj, Sign/m1681.obj, Sword/m702.obj, Jet/m1268.obj"
Sword/m721.obj,"Sword/D00808.obj, Gun/m683.obj, Bird/D00323.obj, Jet/m1231.obj, Jet/m1227.obj"
Sword/m694.obj,"Insect/D00615.obj, BuildingNonResidential/m470.obj, Insect/D00102.obj, City/D01018.obj, Knife/m723.obj"
Sword/m695.obj,"Sword/D00992.obj, Sword/m710.obj, Sign/m1672.obj, PlantIndoors/m1016.obj, Sword/m707.obj"
Sword/m691.obj,"Sword/m698.obj, Sword/m702.obj, Sign/m1671.obj, Sword/D00906.obj, Spoon/D00927.obj"
Sword/m690.obj,"Sword/D00356.obj, Sword/m688.obj, Sword/m694.obj, Sword/m715.obj, Door/m1710.obj"
Sword/m719.obj,"Spoon/D00157.obj, Ship/D00467.obj, Ship/m1469.obj, Ship/m1468.obj, Spoon/D00474.obj"
Sword/m692.obj,"Sword/D00812.obj, Sword/D00513.obj, PlantWildNonTree/m974.obj, Sword/m716.obj, Sword/m688.obj"
Sword/m687.obj,"Knife/m722.obj, Sword/m713.obj, Sword/m700.obj, Sword/m693.obj, Spoon/D00196.obj"
Sword/m693.obj,"Sword/D00540.obj, Sword/m713.obj, Sword/m687.obj, Knife/m722.obj, Sword/m700.obj"
Sword/D00133.obj,"ClassicPiano/D00190.obj, Tree/D00456.obj, ClassicPiano/D00279.obj, Insect/D00399.obj, Jet/m1173.obj"
Sword/D00906.obj,"Spoon/D00927.obj, Sword/m699.obj, Sword/m698.obj, Sword/m691.obj, Sign/m1671.obj"
Sword/m718.obj,"Sword/m697.obj, Sword/m714.obj, Sword/D00162.obj, Sword/D00916.obj, Sword/m717.obj"
Sword/D00356.obj,"Sword/m690.obj, Sword/m688.obj, Sword/m694.obj, Door/m1710.obj, Sword/m715.obj"
Sword/D00195.obj,"Rocket/D00614.obj, Ship/m1465.obj, Sword/m720.obj, Gun/m669.obj, Tool/m1117.obj"
Sword/D00807.obj,"Sword/D00484.obj, Sword/m712.obj, Sword/D00066.obj, Sword/m714.obj, Sword/m697.obj"
Sword/D00812.obj,"Sword/m692.obj, Sword/D00513.obj, PlantWildNonTree/m974.obj, Sword/m716.obj, Sword/m688.obj"
Sword/D00635.obj,"PlantWildNonTree/m977.obj, Jet/m1213.obj, Monoplane/D00262.obj, Monoplane/D00304.obj, Skyscraper/D00130.obj"
Sword/D00540.obj,"Sword/m693.obj, Sword/m713.obj, Sword/m687.obj, Knife/m722.obj, Sword/m700.obj"
Sword/D00149.obj,"Violin/D00376.obj, Tool/m1100.obj, Musical_Instrument/m634.obj, FloorLamp/m624.obj, Violin/D00349.obj"
Sword/D00808.obj,"Sword/m721.obj, Gun/m683.obj, Bird/D00323.obj, Jet/m1231.obj, PlantWildNonTree/m987.obj"
Sword/D00162.obj,"Sword/D00916.obj, Tool/m1102.obj, Sword/m718.obj, Sword/m701.obj, Sword/m697.obj"
Sword/D00177.obj,"Knife/m723.obj, Door/D01114.obj, Sword/m696.obj, Door/m1722.obj, Insect/D00102.obj"
Sword/D00992.obj,"Sword/m695.obj, Sword/m716.obj, Sword/m710.obj, Tool/m1101.obj, DeskLamp/D00330.obj"
Sword/m701.obj,"Sword/m717.obj, Sword/D00916.obj, Sword/D00162.obj, Train/m1582.obj, Humanoid/m143.obj"
Sword/m715.obj,"Sword/m696.obj, Sword/D00177.obj, Knife/m723.obj, Sword/m694.obj, Door/D01114.obj"
Sword/D00513.obj,"PlantWildNonTree/m974.obj, Sword/m716.obj, Tool/m1101.obj, Sword/m692.obj, Sword/D00812.obj"
Sword/D00249.obj,"Sword/m710.obj, Sword/m702.obj, Sword/m707.obj, Sword/m691.obj, Sword/m698.obj"
Sword/m714.obj,"Sword/m697.obj, Sword/m718.obj, Sword/m717.obj, Sword/m712.obj, Sword/D00162.obj"
Sword/m700.obj,"Knife/m722.obj, Sword/m687.obj, Spoon/D00196.obj, Sword/m713.obj, Rocket/D00485.obj"
Sword/m716.obj,"PlantWildNonTree/m974.obj, Tool/m1101.obj, DeskLamp/D00330.obj, Sword/D00513.obj, Door/m1710.obj"
Sword/m702.obj,"Sign/m1671.obj, Sword/m707.obj, Sword/m691.obj, Sword/m698.obj, Sword/m709.obj"
Sword/m689.obj,"Tree/m1066.obj, Biplane/D00277.obj, Helicopter/m1326.obj, Bird/m45.obj, PlantIndoors/D00968.obj"
Sword/m688.obj,"Sword/m690.obj, Sword/D00356.obj, Tool/m1101.obj, PlantWildNonTree/m974.obj, DeskLamp/D00330.obj"
Sword/m703.obj,"Knife/D01174.obj, Tool/m1104.obj, Gun/m679.obj, Gun/D00477.obj, Tool/m1111.obj"
Sword/m717.obj,"Sword/m701.obj, Train/m1582.obj, Sword/m697.obj, Humanoid/m143.obj, Sword/m718.obj"
Sword/D00712.obj,"Rocket/D00942.obj, Spoon/D00196.obj, Rocket/D00485.obj, Gun/m680.obj, Sword/m700.obj"
Sword/m713.obj,"Sword/m687.obj, Knife/m722.obj, Sword/m693.obj, Sword/m700.obj, Sword/D00540.obj"
Sword/m707.obj,"Sword/m709.obj, Sword/m710.obj, Sword/m702.obj, Sign/m1681.obj, Sword/D00249.obj"
Sword/m698.obj,"Sword/m691.obj, Sword/m702.obj, Sign/m1671.obj, Sword/D00906.obj, Spoon/D00927.obj"
Sword/m699.obj,"Sword/D00906.obj, Spoon/D00927.obj, Sword/m698.obj, Sword/m691.obj, Sign/m1671.obj"
Sword/m712.obj,"Sword/D00484.obj, Sword/D00807.obj, Sword/D00066.obj, Sword/m714.obj, Sword/m697.obj"
Sword/D00071.obj,"Jet/m1297.obj, PlantIndoors/m1016.obj, Jet/m1284.obj, Sign/m1672.obj, Jet/m1279.obj"
Sword/m704.obj,"Gun/m680.obj, Spoon/D00196.obj, Sword/D00712.obj, Spoon/D00562.obj, Sword/m700.obj"
Sword/m710.obj,"Sword/m707.obj, Sword/m709.obj, Sword/D00249.obj, Sword/m695.obj, Sword/m702.obj"
Sword/m711.obj,"Spoon/D00593.obj, Gun/m671.obj, Gun/m678.obj, SubmachineGun/D00060.obj, Musical_Instrument/m637.obj"
Sword/m705.obj,"Tree/m1093.obj, City/D01181.obj, Jet/m1257.obj, City/D01066.obj, Insect/D00081.obj"
Sword/D00066.obj,"Sword/D00484.obj, Sword/D00807.obj, Sword/m712.obj, Tree/D00456.obj, Jet/m1284.obj"
Hand/m330.obj,"Bottle/D00451.obj, Quadruped/m108.obj, Quadruped/D00508.obj, Quadruped/D00380.obj, Door/m1730.obj"
Hand/m324.obj,"Humanoid/m168.obj, Humanoid/m155.obj, Humanoid/m156.obj, Ship/D00896.obj, Humanoid/m154.obj"
Hand/D01200.obj,"Humanoid/m212.obj, NonWheelChair/D00443.obj, Tree/D00200.obj, Ship/m1471.obj, Hand/D01172.obj"
Hand/m325.obj,"Hand/D01041.obj, Hand/m326.obj, MilitaryVehicle/D00801.obj, Tree/D00200.obj, WheelChair/D00290.obj"
Hand/m331.obj,"Hand/D01074.obj, House/m454.obj, House/m447.obj, Chess/D01081.obj, Hand/m335.obj"
Hand/D01162.obj,"Hand/m332.obj, FloorLamp/D00408.obj, HumanHead/D00629.obj, Mug/D00172.obj, Mug/D00908.obj"
Hand/m327.obj,"Vase/m542.obj, Hand/D01193.obj, Humanoid/m183.obj, Ship/m1458.obj, Starship/m1382.obj"
Hand/m333.obj,"Quadruped/D00150.obj, Quadruped/m90.obj, HumanHead/m370.obj, Bottle/m491.obj, Computer/D01085.obj"
Hand/m332.obj,"Hand/D01162.obj, FloorLamp/D00408.obj, Mug/D00172.obj, HumanHead/D00629.obj, Mug/D00908.obj"
Hand/m326.obj,"Hand/m325.obj, Hand/D01041.obj, WheelChair/D00290.obj, MilitaryVehicle/D00801.obj, Ship/m1462.obj"
Hand/m336.obj,"Ship/m1462.obj, Hand/D01170.obj, Insect/D00315.obj, Motorcycle/m1484.obj, Hand/m338.obj"
Hand/m337.obj,"Rocket/D00697.obj, SubmachineGun/D00960.obj, Tool/m1107.obj, Gun/D00826.obj, SubmachineGun/D00878.obj"
Hand/m323.obj,"Hand/D01172.obj, DeskPhone/D00897.obj, Humanoid/m139.obj, Hand/D01041.obj, Insect/D00315.obj"
Hand/D01170.obj,"Hand/m338.obj, Motorcycle/m1484.obj, Hand/m336.obj, Motorcycle/D00224.obj, Motorcycle/D00395.obj"
Hand/D01172.obj,"Hand/m323.obj, DeskPhone/D00897.obj, Humanoid/m139.obj, Hand/D01041.obj, Insect/D00315.obj"
Hand/D01006.obj,"WheelChair/D00604.obj, NonWheelChair/D00480.obj, WheelChair/D00499.obj, WheelChair/D00720.obj, WheelChair/D00070.obj"
Hand/m335.obj,"House/m447.obj, House/m454.obj, Hand/D01074.obj, Hand/m331.obj, Chess/D01081.obj"
Hand/m334.obj,"Hand/m329.obj, Hand/D01097.obj, DeskPhone/D00118.obj, Quadruped/D00409.obj, Hand/D01024.obj"
Hand/D01198.obj,"Humanoid/m126.obj, Humanoid/m134.obj, Humanoid/m161.obj, Cup/D00519.obj, Truck/m1573.obj"
Hand/D01074.obj,"House/m454.obj, Hand/m331.obj, House/m447.obj, Hand/m335.obj, Chess/D01081.obj"
Hand/D01060.obj,"WheelChair/D00183.obj, NonWheelChair/D00101.obj, RoundTable/m924.obj, Biplane/D00601.obj, Hand/D01118.obj"
Hand/D01117.obj,"Hand/D01097.obj, Hand/D01024.obj, Hand/m329.obj, Monitor/D00444.obj, DeskPhone/D00118.obj"
Hand/D01106.obj,"Hand/m339.obj, Knife/D01119.obj, Knife/D01051.obj, Knife/D01189.obj, Gun/m674.obj"
Hand/D01041.obj,"Hand/m325.obj, Hand/m326.obj, Tree/D00200.obj, MilitaryVehicle/D00801.obj, Hand/m323.obj"
Hand/D01097.obj,"Hand/m329.obj, Hand/D01117.obj, Hand/m334.obj, Hand/D01024.obj, DeskPhone/D00118.obj"
Hand/D01118.obj,"Insect/m6.obj, WheelChair/D00290.obj, Biplane/D00601.obj, PlantIndoors/D00466.obj, Hand/m326.obj"
Hand/D01093.obj,"Hand/D01020.obj, Car/m1555.obj, Quadruped/m89.obj, Ship/m1471.obj, NonWheelChair/D00443.obj"
Hand/D01022.obj,"Hand/D01153.obj, Bottle/m492.obj, Motorcycle/D00521.obj, Humanoid/m137.obj, Humanoid/m157.obj"
Hand/m339.obj,"Hand/D01106.obj, Knife/D01051.obj, Knife/D01119.obj, Knife/m724.obj, Knife/D01189.obj"
Hand/m338.obj,"Hand/D01170.obj, Motorcycle/m1484.obj, Motorcycle/D00224.obj, Motorcycle/D00395.obj, Hand/m336.obj"
Hand/D01020.obj,"Hand/D01093.obj, Car/m1555.obj, NonWheelChair/D00443.obj, Ship/m1471.obj, Quadruped/m89.obj"
Hand/D01197.obj,"PlantWildNonTree/m976.obj, PlantWildNonTree/m983.obj, Bird/D00113.obj, Bird/m33.obj, Monitor/D00007.obj"
Hand/D01193.obj,"Ship/m1458.obj, Hand/m327.obj, Vase/m542.obj, Chess/D01188.obj, Humanoid/m183.obj"
Hand/D01024.obj,"Hand/D01097.obj, Hand/D01117.obj, Quadruped/D00794.obj, Hand/m329.obj, Hand/m334.obj"
Hand/D01153.obj,"Bottle/m492.obj, Hand/D01022.obj, Motorcycle/D00521.obj, Humanoid/m157.obj, Humanoid/m137.obj"
Hand/m328.obj,"Shelf/m854.obj, Shelf/D00337.obj, PlantWildNonTree/m961.obj, MilitaryVehicle/D00334.obj, Apartment/D00626.obj"
Hand/m329.obj,"Hand/m334.obj, Hand/D01097.obj, DeskPhone/D00118.obj, Hand/D01117.obj, Hand/D01024.obj"
Car/m1518.obj,"Car/m1523.obj, Car/m1543.obj, Car/m1552.obj, Car/m1542.obj, Car/m1553.obj"
Car/m1530.obj,"Car/m1536.obj, Car/D00865.obj, Car/m1523.obj, Car/m1538.obj, Car/m1518.obj"
Car/m1524.obj,"Car/m1550.obj, Car/D00670.obj, Car/D00793.obj, Car/m1538.obj, Car/m1552.obj"
Car/m1487.obj,"House/D00889.obj, MultiSeat/m832.obj, TruckNonContainer/D00553.obj, House/m429.obj, MilitaryVehicle/D00778.obj"
Car/m1492.obj,"MilitaryVehicle/D00761.obj, Skyscraper/D00664.obj, Starship/m1381.obj, NonWheelChair/m796.obj, Ship/m1440.obj"
Car/m1486.obj,"Car/D00405.obj, Car/D00785.obj, Car/m1489.obj, Car/m1485.obj, Car/D00767.obj"
Car/D00452.obj,"Shelf/m844.obj, Car/m1499.obj, Car/m1563.obj, Shelf/m845.obj, Car/m1559.obj"
Car/m1525.obj,"Car/D00976.obj, Car/D00377.obj, Car/m1539.obj, NonWheelChair/m785.obj, NonWheelChair/m789.obj"
Car/D00724.obj,"Car/D00785.obj, Car/m1550.obj, Car/m1489.obj, Car/m1524.obj, Car/D00767.obj"
Car/m1531.obj,"Car/m1522.obj, Car/m1519.obj, Bottle/D00166.obj, Car/m1528.obj, Car/D00168.obj"
Car/m1519.obj,"Car/m1522.obj, Car/m1531.obj, Bottle/D00166.obj, Car/D00618.obj, Car/m1528.obj"
Car/m1527.obj,"Cellphone/D00997.obj, Car/D00618.obj, Car/m1545.obj, Car/m1548.obj, Car/D00671.obj"
Car/m1533.obj,"Car/D00168.obj, Car/m1496.obj, Cellphone/D00979.obj, MultiSeat/D00145.obj, MultiSeat/D00036.obj"
Car/m1490.obj,"House/D00091.obj, Bottle/D00711.obj, Car/D00767.obj, Car/D00785.obj, Car/m1532.obj"
Car/m1485.obj,"Car/D00405.obj, Car/m1532.obj, Car/m1486.obj, Car/D00785.obj, House/m457.obj"
Car/m1532.obj,"Car/m1485.obj, Car/D00405.obj, Car/D00785.obj, House/D00091.obj, Car/m1486.obj"
Car/m1526.obj,"Car/m1498.obj, Car/m1540.obj, Car/m1535.obj, Car/D00803.obj, Car/m1557.obj"
Car/m1522.obj,"Car/m1519.obj, Car/m1531.obj, Bottle/D00166.obj, Car/m1528.obj, Car/m1529.obj"
Car/m1536.obj,"Car/D00865.obj, Car/m1530.obj, Car/D00265.obj, Car/m1538.obj, Car/m1517.obj"
Car/m1495.obj,"MilitaryVehicle/D00272.obj, Car/D00260.obj, MultiSeat/D00637.obj, MilitaryVehicle/D00173.obj, Bottle/D00390.obj"
Car/D00865.obj,"Car/m1536.obj, Car/m1530.obj, Car/D00265.obj, Car/m1538.obj, Car/m1517.obj"
Car/m1523.obj,"Car/m1518.obj, Car/m1552.obj, Car/m1530.obj, Car/D00670.obj, Car/m1543.obj"
Car/m1535.obj,"Car/m1498.obj, Cellphone/D00079.obj, Car/m1556.obj, Car/m1526.obj, Cup/D00843.obj"
Car/m1521.obj,"Car/m1547.obj, Car/m1557.obj, Car/m1540.obj, House/m423.obj, RectangleTable/D00421.obj"
Car/m1509.obj,"Quadruped/m93.obj, Apartment/m464.obj, MultiSeat/m829.obj, MultiSeat/m784.obj, Humanoid/m158.obj"
Car/m1496.obj,"Car/m1533.obj, Car/D00168.obj, Cellphone/D00979.obj, MultiSeat/D00145.obj, Car/D00671.obj"
Car/m1497.obj,"Car/m1558.obj, Car/D00803.obj, RectangleTable/D00421.obj, NonWheelChair/m789.obj, NonWheelChair/m785.obj"
Car/m1508.obj,"Car/m1505.obj, Car/m1507.obj, Car/m1515.obj, TruckNonContainer/D00266.obj, Car/m1504.obj"
Car/m1553.obj,"Car/m1543.obj, Car/m1518.obj, PianoBoard/D00441.obj, Car/m1523.obj, Car/m1530.obj"
Car/m1547.obj,"Car/m1521.obj, House/m423.obj, Truck/D00002.obj, Car/m1540.obj, RectangleTable/m898.obj"
Car/D00785.obj,"Car/D00767.obj, Car/m1486.obj, Car/D00405.obj, Car/D00724.obj, Car/m1489.obj"
Car/D00236.obj,"Vase/m540.obj, House/D00965.obj, Apartment/D00651.obj, Car/m1560.obj, BuildingNonResidential/m413.obj"
Car/D00168.obj,"Car/m1533.obj, Car/m1496.obj, MultiSeat/D00145.obj, Cellphone/D00979.obj, MultiSeat/D00036.obj"
Car/m1546.obj,"Bed/D00121.obj, RectangleTable/m875.obj, House/D00389.obj, Skyscraper/D00006.obj, BuildingNonResidential/m416.obj"
Car/m1552.obj,"Car/m1523.obj, Car/D00670.obj, Car/m1518.obj, Car/m1542.obj, Car/m1524.obj"
Car/m1544.obj,"Humanoid/m144.obj, Humanoid/m179.obj, Cellphone/D00848.obj, Train/m1588.obj, Truck/D00987.obj"
Car/m1550.obj,"Car/m1524.obj, Car/D00670.obj, Car/D00793.obj, Car/m1538.obj, Car/D00724.obj"
Car/D00976.obj,"Car/m1525.obj, Car/D00377.obj, Car/m1539.obj, RoundTable/m931.obj, Apartment/D00639.obj"
Car/D00803.obj,"Car/m1558.obj, Car/m1526.obj, Car/m1557.obj, Car/m1498.obj, Car/m1540.obj"
Car/D00618.obj,"Car/m1527.obj, Car/m1545.obj, Car/m1548.obj, Cellphone/D00997.obj, Car/D00671.obj"
Car/D00793.obj,"Car/m1538.obj, Car/m1524.obj, Car/m1550.obj, Car/m1517.obj, Car/D00670.obj"
Car/m1551.obj,"Car/m1556.obj, Car/D00504.obj, Cellphone/D00079.obj, Cup/D00843.obj, Car/m1535.obj"
Car/m1545.obj,"Car/m1548.obj, Car/D00618.obj, Car/D00671.obj, Car/m1527.obj, Cellphone/D00997.obj"
Car/m1555.obj,"Hand/D01093.obj, Hand/D01020.obj, Quadruped/m89.obj, Quadruped/D00409.obj, Quadruped/D00934.obj"
Car/m1540.obj,"Car/m1526.obj, Car/m1557.obj, Car/m1521.obj, Car/m1498.obj, Car/D00803.obj"
Car/m1556.obj,"Cup/D00843.obj, Car/m1535.obj, Car/m1551.obj, Cellphone/D00079.obj, Car/m1498.obj"
Car/m1542.obj,"Car/m1552.obj, Car/m1518.obj, Car/m1523.obj, Car/D00670.obj, Car/m1543.obj"
Car/D00541.obj,"Quadruped/m101.obj, MilitaryVehicle/D00272.obj, BuildingNonResidential/m382.obj, RoundTable/m932.obj, Car/D00260.obj"
Car/m1543.obj,"Car/m1553.obj, Car/m1518.obj, Car/m1523.obj, Car/m1530.obj, Car/m1552.obj"
Car/m1557.obj,"RectangleTable/D00421.obj, Car/m1540.obj, Car/m1558.obj, Car/m1521.obj, Car/D00803.obj"
Car/D00767.obj,"Car/D00785.obj, Car/m1486.obj, Car/m1532.obj, Bottle/D00711.obj, Car/m1490.obj"
Car/D00377.obj,"Car/m1539.obj, NonWheelChair/m789.obj, NonWheelChair/m785.obj, Car/m1525.obj, Car/D00976.obj"
Car/D00405.obj,"Car/m1485.obj, Car/m1486.obj, Car/m1532.obj, Car/D00785.obj, House/m457.obj"
Car/m1559.obj,"Shelf/m850.obj, Shelf/m845.obj, BuildingNonResidential/m421.obj, Shelf/m844.obj, RectangleTable/m890.obj"
Car/m1558.obj,"Car/D00803.obj, Car/m1557.obj, Car/m1497.obj, RectangleTable/D00421.obj, Car/m1540.obj"
Car/m1560.obj,"Apartment/D00651.obj, Car/D00236.obj, Apartment/D00156.obj, House/D00965.obj, Vase/m540.obj"
Car/m1548.obj,"Car/m1545.obj, Car/D00618.obj, Car/D00671.obj, Car/m1527.obj, Cellphone/D00997.obj"
Car/m1561.obj,"MilitaryVehicle/D00458.obj, MultiSeat/m836.obj, Cup/D00270.obj, Train/D01064.obj, Cup/D00550.obj"
Car/m1563.obj,"House/D00095.obj, Chess/m1591.obj, Car/D00452.obj, Shelf/m844.obj, Shelf/m845.obj"
Car/m1562.obj,"Wheel/m744.obj, Shelf/m845.obj, MilitaryVehicle/D00577.obj, Wheel/m737.obj, Bookset/D01078.obj"
Car/m1539.obj,"Car/D00377.obj, NonWheelChair/m789.obj, NonWheelChair/m785.obj, Car/m1525.obj, Car/D00976.obj"
Car/m1511.obj,"Chess/m1596.obj, TruckNonContainer/D00266.obj, Car/m1510.obj, Car/m1504.obj, Car/m1502.obj"
Car/m1505.obj,"Car/m1508.obj, Car/m1515.obj, Car/m1507.obj, Car/m1504.obj, TruckNonContainer/D00266.obj"
Car/D00260.obj,"MilitaryVehicle/D00272.obj, MultiSeat/D00637.obj, MilitaryVehicle/D00173.obj, Car/m1495.obj, MilitaryVehicle/D00611.obj"
Car/D00670.obj,"Car/m1524.obj, Car/m1552.obj, Car/m1550.obj, Bottle/D00711.obj, Car/D00793.obj"
Car/D00671.obj,"Car/m1548.obj, Car/m1545.obj, Car/D00618.obj, Car/D00504.obj, Car/m1527.obj"
Car/m1504.obj,"Car/m1502.obj, Car/m1510.obj, Car/m1511.obj, Car/m1505.obj, TruckNonContainer/D00783.obj"
Car/m1510.obj,"Car/m1502.obj, Car/m1504.obj, Car/m1511.obj, TruckNonContainer/D00783.obj, Bed/m945.obj"
Car/m1538.obj,"Car/D00793.obj, Car/m1517.obj, Car/D00865.obj, Car/m1536.obj, Car/D00265.obj"
Car/m1506.obj,"RectangleTable/m895.obj, Wheel/m734.obj, Shelf/D00818.obj, Wheel/m740.obj, Bed/D00110.obj"
Car/m1512.obj,"Chess/m1612.obj, Humanoid/m175.obj, Ship/m1435.obj, Humanoid/m166.obj, Guitar/D00844.obj"
Car/m1499.obj,"Car/D00452.obj, Shelf/m844.obj, RectangleTable/D00418.obj, MultiSeat/m830.obj, Shelf/m850.obj"
Car/m1498.obj,"Car/m1535.obj, Car/m1526.obj, Cellphone/D00079.obj, Car/D00803.obj, Car/m1540.obj"
Car/D00504.obj,"Car/m1551.obj, Car/D00671.obj, Cellphone/D00079.obj, Car/m1548.obj, Car/m1545.obj"
Car/m1513.obj,"Ship/D00837.obj, Ship/m1446.obj, Gun/D00826.obj, Ship/D00247.obj, Rocket/D00697.obj"
Car/m1507.obj,"Car/m1508.obj, Car/m1505.obj, MultiSeat/D00053.obj, TruckNonContainer/D00266.obj, Car/m1515.obj"
Car/m1503.obj,"Knife/D01160.obj, DeskLamp/D00693.obj, Tool/m1103.obj, Bottle/D00726.obj, FloorLamp/m621.obj"
Car/m1517.obj,"Car/D00265.obj, Car/m1516.obj, Car/m1538.obj, Car/D00793.obj, Car/m1529.obj"
Car/D00299.obj,"MultiSeat/m840.obj, TruckNonContainer/D00143.obj, Monitor/D00469.obj, MultiSeat/D00046.obj, Cup/D00214.obj"
Car/m1488.obj,"Car/m1500.obj, Bus/D00677.obj, PianoBoard/D00623.obj, TruckNonContainer/D00608.obj, Bed/D00969.obj"
Car/m1489.obj,"Car/m1486.obj, Car/D00785.obj, Car/D00724.obj, Car/D00405.obj, House/m457.obj"
Car/m1516.obj,"Car/m1529.obj, Car/m1517.obj, Car/D00265.obj, Car/D00793.obj, Car/m1538.obj"
Car/m1502.obj,"Car/m1504.obj, Car/m1510.obj, TruckNonContainer/D00783.obj, Bed/m945.obj, Bed/D00031.obj"
Car/m1514.obj,"Motorcycle/D00345.obj, Humanoid/m199.obj, Biplane/D00069.obj, Chess/m1611.obj, MultiSeat/m835.obj"
Car/m1500.obj,"Car/m1488.obj, Bus/D00677.obj, PianoBoard/D00623.obj, TruckNonContainer/D00608.obj, Bed/D00969.obj"
Car/m1528.obj,"Truck/D00287.obj, Car/m1531.obj, Bottle/D00166.obj, Bus/D00483.obj, MultiSeat/D00273.obj"
Car/D00265.obj,"Car/m1517.obj, Car/m1516.obj, Car/D00865.obj, Car/m1536.obj, Car/m1538.obj"
Car/m1529.obj,"Car/m1516.obj, Car/m1517.obj, Car/D00793.obj, Car/D00265.obj, Car/m1538.obj"
Car/m1515.obj,"Car/m1505.obj, Car/m1508.obj, TruckNonContainer/D00731.obj, Car/m1507.obj, TruckNonContainer/D00699.obj"
ComputerKeyboard/D00692.obj,"ComputerKeyboard/D00569.obj, ComputerKeyboard/D00382.obj, ComputerKeyboard/D00127.obj, ComputerKeyboard/D00197.obj, Truck/D00303.obj"
ComputerKeyboard/D00493.obj,"PianoBoard/D00718.obj, PianoBoard/D00721.obj, Jet/m1290.obj, RoundTable/D00581.obj, Insect/m24.obj"
ComputerKeyboard/D00525.obj,"ComputerKeyboard/D00805.obj, ComputerKeyboard/D00673.obj, ComputerKeyboard/D00597.obj, ComputerKeyboard/D00360.obj, Guitar/D00464.obj"
ComputerKeyboard/D00905.obj,"Bus/D00179.obj, PianoBoard/D00332.obj, ComputerKeyboard/D00278.obj, Door/m1713.obj, Door/D01005.obj"
ComputerKeyboard/D00278.obj,"Bus/D00179.obj, ComputerKeyboard/D00905.obj, PianoBoard/D00332.obj, ComputerKeyboard/D00116.obj, Door/m1713.obj"
ComputerKeyboard/D00654.obj,"Tool/D01086.obj, Door/D01144.obj, Tool/D01012.obj, Tool/D01003.obj, Bus/D00182.obj"
ComputerKeyboard/D00127.obj,"ComputerKeyboard/D00600.obj, ComputerKeyboard/D00197.obj, ComputerKeyboard/D00116.obj, ComputerKeyboard/D00382.obj, ComputerKeyboard/D00692.obj"
ComputerKeyboard/D00197.obj,"ComputerKeyboard/D00600.obj, ComputerKeyboard/D00127.obj, ComputerKeyboard/D00116.obj, ComputerKeyboard/D00382.obj, Truck/D00241.obj"
ComputerKeyboard/D00627.obj,"ComputerKeyboard/D00990.obj, ComputerKeyboard/D00360.obj, ComputerKeyboard/D00673.obj, ComputerKeyboard/D00597.obj, ComputerKeyboard/D00805.obj"
ComputerKeyboard/D00382.obj,"ComputerKeyboard/D00692.obj, ComputerKeyboard/D00569.obj, ComputerKeyboard/D00127.obj, ComputerKeyboard/D00197.obj, ComputerKeyboard/D00600.obj"
ComputerKeyboard/D00569.obj,"ComputerKeyboard/D00692.obj, ComputerKeyboard/D00382.obj, ComputerKeyboard/D00127.obj, Truck/D00303.obj, ComputerKeyboard/D00197.obj"
ComputerKeyboard/D00805.obj,"ComputerKeyboard/D00525.obj, ComputerKeyboard/D00673.obj, ComputerKeyboard/D00597.obj, ComputerKeyboard/D00360.obj, Guitar/D00464.obj"
ComputerKeyboard/D00420.obj,"ComputerKeyboard/D00676.obj, Door/m1726.obj, Door/D01155.obj, Door/D01177.obj, ComputerKeyboard/D00597.obj"
ComputerKeyboard/D00597.obj,"ComputerKeyboard/D00673.obj, ComputerKeyboard/D00360.obj, ComputerKeyboard/D00525.obj, ComputerKeyboard/D00805.obj, ComputerKeyboard/D00627.obj"
