name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z
Bottle\m486.obj,Bottle,2101,3894,3894,0,0.29105158259958386,1.0000000125483466,0.29225158261464224
Bottle\m487.obj,Bottle,133,290,290,0,0.30358316170420335,1.0000000125483466,0.30358316170420335
Bottle\m488.obj,Bottle,144,284,284,0,1.0000000125483466,0.3687705309432492,0.36864632041537565
Bottle\m489.obj,Bottle,558,1055,1055,0,0.3349936884141431,1.0000000125483466,0.31983684611868657
Bottle\m490.obj,Bottle,574,1075,1075,0,0.35615263604807434,1.0000000125483466,0.35615263604807434
Bottle\m491.obj,Bottle,544,997,997,0,0.5525736911444112,1.0000000125483466,0.46318421633851115
Bottle\m492.obj,Bottle,360,724,724,0,0.28421895093489774,0.28421579304012223,1.0000000125483473
BuildingNonResidential\m382.obj,BuildingNonResidential,252,400,400,0,0.9682284332022965,0.6796221137912914,1.0000000125483473
BuildingNonResidential\m383.obj,BuildingNonResidential,2328,4460,4460,0,0.6402947448767442,1.0000000125483466,0.5927736916488558
BuildingNonResidential\m384.obj,BuildingNonResidential,2984,4686,4686,0,1.0000000125483466,0.2788442140253493,0.8906168532810325
BuildingNonResidential\m385.obj,BuildingNonResidential,674,918,918,0,0.9200000115444775,1.0000000125483466,0.6332231658406409
BuildingNonResidential\m386.obj,BuildingNonResidential,532,1008,1008,0,0.9745200122286135,1.0000000125483466,0.9639410647274455
BuildingNonResidential\m387.obj,BuildingNonResidential,844,1668,1668,0,1.0000000125483466,0.41884842630848607,0.9424568539315382
BuildingNonResidential\m389.obj,BuildingNonResidential,2509,5100,5100,0,0.7542947463072556,1.0000000125483466,0.6581105345739886
BuildingNonResidential\m390.obj,BuildingNonResidential,40,45,45,0,0.8863246151842291,0.7766256089170636,1.000000028432737
BuildingNonResidential\m391.obj,BuildingNonResidential,246,274,274,0,0.6138273761235707,0.8209936945126395,1.0000000125483473
BuildingNonResidential\m392.obj,BuildingNonResidential,33,80,80,0,0.8333336946674865,1.0000000125483466,0.3333336883933127
BuildingNonResidential\m393.obj,BuildingNonResidential,241,326,326,0,1.0000000125483466,0.6430915870171038,0.8660442213937389
BuildingNonResidential\m394.obj,BuildingNonResidential,750,1246,1246,0,0.9193926431158036,1.0000000125483466,0.9196231694344876
BuildingNonResidential\m395.obj,BuildingNonResidential,630,696,696,0,0.9510568540394538,0.9989421177982296,1.0000000125483473
BuildingNonResidential\m396.obj,BuildingNonResidential,445,470,470,0,0.9732915911605685,1.0000000125483466,0.8428958000506331
BuildingNonResidential\m397.obj,BuildingNonResidential,1362,2680,2680,0,1.0000000125483466,0.9500042224472978,0.9999989599167548
BuildingNonResidential\m398.obj,BuildingNonResidential,498,936,936,0,0.8897347480068047,0.6502147450012249,1.0000000125483473
BuildingNonResidential\m399.obj,BuildingNonResidential,7530,13536,13536,0,1.0000000125483466,0.6130431655874147,0.9964536967143729
BuildingNonResidential\m400.obj,BuildingNonResidential,488,840,840,0,0.7931031678468689,0.8037926416652156,1.0000000125483473
BuildingNonResidential\m401.obj,BuildingNonResidential,6936,13373,13373,0,1.0000000125483466,0.19070526555092981,1.0000000125483473
BuildingNonResidential\m402.obj,BuildingNonResidential,21288,41661,41661,0,0.6579263240453599,1.0000000125483466,0.6742389558290055
BuildingNonResidential\m404.obj,BuildingNonResidential,1054,2752,2752,0,1.0000000125483466,0.4241568474277297,0.7584273779380624
BuildingNonResidential\m405.obj,BuildingNonResidential,21009,41835,41835,0,1.0000000125483466,0.8891242216833539,0.967417906876337
BuildingNonResidential\m406.obj,BuildingNonResidential,7328,13892,13892,0,0.7145042194921608,1.0000000125483466,0.6878968507372316
BuildingNonResidential\m407.obj,BuildingNonResidential,229,404,404,0,0.8151379049654748,1.0000000125483466,0.769502114919137
BuildingNonResidential\m408.obj,BuildingNonResidential,1252,2372,2372,0,0.6524336923974898,0.5978263232912053,1.0000000125483473
BuildingNonResidential\m409.obj,BuildingNonResidential,1509,1988,1988,0,1.0000000125483466,0.20679684470022122,0.7191294827080968
BuildingNonResidential\m410.obj,BuildingNonResidential,1217,2076,2076,0,1.0000000125483466,0.43892737392886466,0.9691800121616069
BuildingNonResidential\m412.obj,BuildingNonResidential,1990,2820,2820,0,1.0000000125483466,0.1085368434672211,0.5121947432693021
BuildingNonResidential\m413.obj,BuildingNonResidential,3749,7282,7282,0,1.0000000125483466,0.9006358007751737,0.9029410639619968
BuildingNonResidential\m414.obj,BuildingNonResidential,1056,1944,1944,0,1.0000000125483466,0.7359000092343281,1.0000000125483473
BuildingNonResidential\m415.obj,BuildingNonResidential,508,956,956,0,0.7058821141208097,0.4588231636522082,1.0000000125483473
BuildingNonResidential\m416.obj,BuildingNonResidential,7056,13542,13542,0,0.5163936906904119,0.40803368933067435,1.0000000125483473
BuildingNonResidential\m418.obj,BuildingNonResidential,1576,2836,2836,0,0.7251347459413461,0.6510894818543065,1.0000000125483473
BuildingNonResidential\m420.obj,BuildingNonResidential,7226,12960,12960,0,0.673421061081899,0.3981968471019749,1.0000000125483473
BuildingNonResidential\m421.obj,BuildingNonResidential,6853,11000,11000,0,0.5920136916393185,0.3195157934830785,1.0000000125483473
BuildingNonResidential\m470.obj,BuildingNonResidential,14464,28562,28562,0,0.175495791675867,0.6678147452220761,1.0000000125483473
BuildingNonResidential\m471.obj,BuildingNonResidential,118,248,248,0,0.2400000030116029,1.0000000125483466,0.2281347397048188
BuildingNonResidential\m472.obj,BuildingNonResidential,358,704,704,0,0.47846842705661863,1.0000000125483466,0.47846842705661863
BuildingNonResidential\m474.obj,BuildingNonResidential,1361,2670,2670,0,0.993148433515001,0.8463821158838536,1.0000000125483473
BuildingNonResidential\m475.obj,BuildingNonResidential,112,178,178,0,1.0000000125483466,0.5333336909029819,1.0000000125483473
BuildingNonResidential\m477.obj,BuildingNonResidential,1047,1708,1708,0,1.0000000125483466,0.29575263529015355,0.40000000501933847
BuildingNonResidential\m478.obj,BuildingNonResidential,1750,2980,2980,0,1.0000000125483466,0.14968842293097329,0.8690231687995408
BuildingNonResidential\m479.obj,BuildingNonResidential,648,1056,1056,0,1.0000000125483466,0.28770316150493547,0.5204947433734533
BuildingNonResidential\m481.obj,BuildingNonResidential,473,760,760,0,1.0000000125483466,0.20000000250966876,1.0000000125483473
Bus\D00084.obj,Bus,12919,75870,75870,0,0.22004473351297985,1.0000000367382682,0.26888550161893177
Bus\D00114.obj,Bus,7643,53259,53259,0,1.0000000148597512,0.328150017848296,0.5686367056355796
Bus\D00151.obj,Bus,9415,54282,54282,0,0.2521251974601503,1.0000000082376301,0.3157711866955829
Bus\D00179.obj,Bus,5976,42567,42567,0,0.2553080121072221,0.9999999860697264,0.29169037017568683
Bus\D00182.obj,Bus,13436,86502,86502,0,0.9999999868337434,0.18481145943359215,0.24470187018847198
Bus\D00264.obj,Bus,11096,67185,67185,0,0.28671078581550113,1.0000000371846942,0.28919348519848864
Bus\D00411.obj,Bus,4964,34821,34821,0,1.0000000083678313,0.33939054579143885,0.2623593043627126
Bus\D00436.obj,Bus,4587,29118,29118,0,0.323549182349641,1.0000000338048243,0.30854824608209186
Bus\D00446.obj,Bus,4915,28227,28227,0,0.9999999746505396,0.20193489209631096,0.3176503291414407
Bus\D00448.obj,Bus,7367,42369,42369,0,1.0000000124518462,0.34366458461418725,0.41317943764348797
Bus\D00483.obj,Bus,6097,25650,25650,0,0.42767864617898405,0.9999999796367204,0.41193083488092835
Bus\D00516.obj,Bus,4096,24888,24888,0,0.9999999776350637,0.2952814872077618,0.3059513021948575
Bus\D00677.obj,Bus,11974,65712,65712,0,0.9999999703881849,0.4042218849476441,0.45669079525417805
Bus\D00754.obj,Bus,8866,59982,59982,0,0.19853942189564452,0.9999999709399611,0.2993351937141197
Bus\D00769.obj,Bus,8963,56925,56925,0,0.2026816328408911,0.9999999946472913,0.36604458800013284
Bus\D00775.obj,Bus,9510,65670,65670,0,1.0000000370093716,0.26911147719678047,0.39050744270966975
Bus\D00815.obj,Bus,7075,40023,40023,0,1.0000000161161433,0.22586127584076335,0.3157453907906173
Bus\D00823.obj,Bus,7367,45333,45333,0,0.29868944778195816,0.9999999758206257,0.27847649481485
Bus\D00832.obj,Bus,3155,18774,18774,0,0.48715722261555333,1.0000000117751089,0.4190713800647973
Bus\D00857.obj,Bus,5223,28053,28053,0,0.9999999657608655,0.27000579749311276,0.3087032482391069
Car\D00168.obj,Car,4999,8157,8157,0,1.0000000128992959,0.38083610860254713,0.33969221748745093
Car\D00236.obj,Car,26709,45234,45234,0,0.9999999753752857,0.4743942019296771,0.516065989080658
Car\D00260.obj,Car,38335,57440,57440,0,1.0000000130513729,0.5435773059237315,0.4903083670916953
Car\D00265.obj,Car,4960,9157,9157,0,0.9999999726849673,0.3997196668861912,0.3025337562975624
Car\D00299.obj,Car,23527,45452,45452,0,1.0000000326300875,0.6790023018140323,0.5617690526777162
Car\D00377.obj,Car,8260,16515,16515,0,0.999999985521821,0.49861782358832424,0.2813880802842883
Car\D00405.obj,Car,62279,24552,24552,0,0.9999999714956079,0.4989048667088109,0.47052773856125607
Car\D00452.obj,Car,25495,47667,47667,0,0.9999999808433884,0.5518722013225846,0.4604881071239319
Car\D00504.obj,Car,5153,9168,9168,0,1.000000018428013,0.5631509092150097,0.30971654611965693
Car\D00541.obj,Car,2956,4770,4770,0,1.0000000098442086,0.468491635479765,0.46800657630787723
Car\D00618.obj,Car,3506,5877,5877,0,0.9999999863934304,0.42658278533287014,0.26978065064730655
Car\D00670.obj,Car,4978,6755,6755,0,1.0000000026006262,0.37352582049834715,0.2902384853611228
Car\D00671.obj,Car,29817,37380,37380,0,1.0000000012495773,0.37624014037389103,0.33482324514953543
Car\D00724.obj,Car,17676,29905,29905,0,0.9999999973637081,0.5057421139891252,0.4428267008933021
Car\D00767.obj,Car,13728,20980,20980,0,1.0000000068717139,0.43939674881286706,0.38252414249897854
Car\D00785.obj,Car,7248,11230,11230,0,1.0000000032213792,0.4386254002705135,0.4035438237305268
Car\D00793.obj,Car,5322,9907,9907,0,1.000000007074418,0.44396619022496336,0.3166937999876308
Car\D00803.obj,Car,25807,50126,50126,0,0.999999980172896,0.35398022034860954,0.23556725176566481
Car\D00865.obj,Car,15085,24340,24340,0,0.9999999985360415,0.38826399823575436,0.39189283684307863
Car\D00976.obj,Car,18122,32782,32782,0,1.0000000277602645,0.5476080881242705,0.39496084253999525
Car\m1485.obj,Car,6148,12263,12263,0,0.4181084262992058,0.4582463215397195,1.0000000125483346
Car\m1486.obj,Car,5911,11230,11230,0,0.439543163410285,0.391254741751701,1.0000000125483346
Car\m1487.obj,Car,7454,15436,15436,0,0.47814211126306255,0.3930778996693197,1.0000000125483346
Car\m1488.obj,Car,4952,9223,9223,0,0.5724263229724839,0.5071684274167523,1.0000000125483346
Car\m1489.obj,Car,1684,3352,3352,0,0.5054305326581073,0.49542842726942704,1.0000000125483346
Car\m1490.obj,Car,2868,5566,5566,0,1.0000000125483495,0.5172915854385092,0.42368526847444515
Car\m1492.obj,Car,5914,10880,10880,0,0.49947579574128065,0.5985157969840681,1.0000000125483346
Car\m1495.obj,Car,6870,13402,13402,0,1.0000000125483495,0.44933263721731814,0.34588421486658155
Car\m1496.obj,Car,8404,16736,16736,0,0.36747158355852694,0.348512635952201,1.0000000125483346
Car\m1497.obj,Car,3655,7234,7234,0,1.0000000125483495,0.31849895136504863,0.3346231620937047
Car\m1498.obj,Car,5514,10496,10496,0,0.3684547414656017,0.2859315825353405,1.0000000125483346
Car\m1499.obj,Car,15465,31807,31807,0,1.0000000125483495,0.37593368892786666,0.5227852697179837
Car\m1500.obj,Car,1644,3260,3260,0,0.42387474216103355,0.37463789943793296,1.0000000125483346
Car\m1502.obj,Car,4970,7120,7120,0,1.0000000125483495,0.19095368660668954,0.5050894800222572
Car\m1503.obj,Car,24786,50685,50685,0,1.0000000125483495,0.2013621077899185,0.1862884233902446
Car\m1504.obj,Car,1621,3269,3269,0,0.4478600056198999,0.19758526563725412,1.0000000125483346
Car\m1505.obj,Car,10969,21007,21007,0,0.38558737325954034,0.19523052876562227,1.0000000125483346
Car\m1506.obj,Car,4284,7879,7879,0,0.5662126386839823,1.0000000125483346,0.2655115822790809
Car\m1507.obj,Car,6514,12769,12769,0,0.434462110714941,0.19798000248433326,1.0000000125483346
Car\m1508.obj,Car,4336,10492,10492,0,1.0000000125483495,0.19751052879422024,0.41571263679544884
Car\m1509.obj,Car,47558,95017,95017,0,0.5553326385474613,0.38045684687937026,1.0000000125483346
Car\m1510.obj,Car,54710,109357,109357,0,0.4874063219056196,0.23192737133134433,1.0000000125483346
Car\m1511.obj,Car,10828,20577,20577,0,0.5851684283955247,0.2378042135103537,1.0000000125483346
Car\m1512.obj,Car,6816,11468,11468,0,1.0000000125483495,0.37327368889450235,0.23448842399508635
Car\m1513.obj,Car,13106,20844,20844,0,1.0000000202467239,0.43446207301490963,0.28951090136203483
Car\m1514.obj,Car,18662,36856,36856,0,0.45478000570673505,0.24817368732471135,1.0000000125483346
Car\m1515.obj,Car,250,391,391,0,0.4961694799103188,0.22462210808179542,1.0000000125483346
Car\m1516.obj,Car,12279,24863,24863,0,0.418327373670375,1.0000000125483346,0.27765052979984334
Car\m1517.obj,Car,3956,7448,7448,0,0.4356810580986618,0.31495263553108277,1.0000000125483346
Car\m1518.obj,Car,7486,14482,14482,0,0.401830531358109,0.3069842143784744,1.0000000125483346
Car\m1519.obj,Car,4275,7958,7958,0,0.37064526780888285,0.26083789800991997,1.0000000125483346
Car\m1521.obj,Car,308,580,580,0,0.4074326366915561,0.2573315821764448,1.0000000125483346
Car\m1522.obj,Car,2676,4713,4713,0,0.40342000506226067,0.2747242139736478,1.0000000125483346
Car\m1523.obj,Car,1830,3640,3640,0,1.0000000125483495,0.3465557938223869,0.42584211060677263
Car\m1524.obj,Car,1517,3014,3014,0,0.42277474214724026,0.32966421466307166,1.0000000125483346
Car\m1525.obj,Car,10545,21450,21450,0,0.4480126372007662,1.0000000125483346,0.3477778991008762
Car\m1526.obj,Car,320,560,560,0,0.4263684264028532,0.275661056090665,1.0000000125483346
Car\m1527.obj,Car,7315,14450,14450,0,1.0000000125483495,0.32434210933310426,0.9282210642792199
Car\m1528.obj,Car,18656,37254,37254,0,0.3677115835615459,0.2692094770623534,1.0000000125483346
Car\m1529.obj,Car,4168,7412,7412,0,0.4242410579551065,0.32386105669550674,1.0000000125483346
Car\m1530.obj,Car,1268,2286,2286,0,1.0000000125483495,0.288500003620209,0.39400000494405396
Car\m1531.obj,Car,2170,4060,4060,0,1.0000000125483495,0.31424842499594313,0.3712473730796018
Car\m1532.obj,Car,132,134,134,0,0.4497315845907553,0.39103368911736774,1.0000000125483346
Car\m1533.obj,Car,7374,14462,14462,0,0.3785831626453359,0.27628842451959174,1.0000000125483346
Car\m1535.obj,Car,15178,29304,29304,0,0.3672684256612451,0.2799884245660133,1.0000000125483346
Car\m1536.obj,Car,1503,3653,3653,0,0.6363189553531804,1.0000000125483346,0.5003747431209861
Car\m1538.obj,Car,1830,3640,3640,0,1.0000000125483495,0.263643161203024,0.4131705315003777
Car\m1539.obj,Car,8254,16515,16515,0,0.4747052691146589,0.26958421390914233,1.0000000125483346
Car\m1540.obj,Car,8492,16860,16860,0,1.0000000125483495,0.25262526632791965,0.41636737364576243
Car\m1542.obj,Car,4384,7414,7414,0,0.4738242164720347,0.3373821094967511,1.0000000125483346
Car\m1543.obj,Car,386,548,548,0,1.0000000125483495,0.2721789507838081,0.4551410583428306
Car\m1544.obj,Car,60326,116378,116378,0,0.47876526916561635,0.2390494766839017,1.0000000125483346
Car\m1545.obj,Car,8278,14914,14914,0,1.0000000125483495,0.2676421086216111,0.449278953006134
Car\m1546.obj,Car,9068,15012,15012,0,1.0000000125483495,0.5779452704101512,0.2652821085920317
Car\m1547.obj,Car,249,440,440,0,1.0000000125483495,0.2540589505564367,0.5749368493197654
Car\m1548.obj,Car,8278,14914,14914,0,1.0000000125483495,0.2676421086216111,0.449278953006134
Car\m1550.obj,Car,9369,17526,17526,0,0.45187579514397885,0.25626105584723224,1.0000000125483346
Car\m1551.obj,Car,18528,35465,35465,0,1.0000000125483495,0.25474421372293543,0.4464315845493304
Car\m1552.obj,Car,5247,10474,10474,0,1.0000000125483495,0.3138989513073321,0.4145400052017857
Car\m1553.obj,Car,1239,1915,1915,0,1.0000000125483495,0.2910536878627647,0.47136421644113885
Car\m1555.obj,Car,16607,30255,30255,0,1.0000000125483495,0.41496632099660963,0.31292526708459273
Car\m1556.obj,Car,35131,119540,119540,0,1.0000000125483495,0.3249431619722337,0.35855895186774495
Car\m1557.obj,Car,8489,16656,16656,0,1.0000000125483495,0.3738800046915793,0.4063505314148142
Car\m1558.obj,Car,6943,11791,11791,0,0.3392263200462047,0.2969452668840569,1.0000000125483346
Car\m1559.obj,Car,15606,30000,30000,0,0.4117084262188993,0.5438179015608572,1.0000000125483346
Car\m1560.obj,Car,21686,43584,43584,0,1.0000000125483495,0.6375000079995745,0.6809515874921914
Car\m1561.obj,Car,332,558,558,0,0.5248052697433322,0.5008884273379478,1.0000000125483346
Car\m1562.obj,Car,12016,21840,21840,0,1.0000000125483495,0.669541061033217,0.6621989556779159
Car\m1563.obj,Car,616,1110,1110,0,0.7091642194251645,0.503672637899202,1.0000000125483346
Cellphone\D00018.obj,Cellphone,14103,26960,26960,0,1.0000000245038378,0.4051314398956315,0.2782288223396524
Cellphone\D00032.obj,Cellphone,3500,2481,2481,0,1.000000031619204,0.47282357652346807,0.17694815070792524
Cellphone\D00079.obj,Cellphone,20212,36972,36972,0,1.0000000225356154,0.3968831266234025,0.2232989073124322
Cellphone\D00152.obj,Cellphone,44041,74103,74103,0,0.9999999790009457,0.4653683984241564,0.12709887973075804
Cellphone\D00192.obj,Cellphone,1230,2380,2380,0,1.0000000088263494,0.45014468598538443,0.1590132075455262
Cellphone\D00248.obj,Cellphone,5754,11460,11460,0,0.9999999780375367,0.4549490014203801,0.14800669149216727
Cellphone\D00312.obj,Cellphone,1012,644,644,0,0.5019474528518191,0.999999962909931,0.03921790752682813
Cellphone\D00327.obj,Cellphone,6318,11987,11987,0,1.0000000101171498,0.42182985352073415,0.22280323367273358
Cellphone\D00362.obj,Cellphone,29805,53829,53829,0,1.0000000043376038,0.5373934552256531,0.1231674333119129
Cellphone\D00369.obj,Cellphone,926,1735,1735,0,1.0000000076652622,0.29968164654631224,0.20285414678956315
Cellphone\D00440.obj,Cellphone,763,1422,1422,0,1.0000000266062643,0.276682123453872,0.15466503070242066
Cellphone\D00527.obj,Cellphone,8796,16102,16102,0,1.0000000156921236,0.4656641227689357,0.20463799529858462
Cellphone\D00542.obj,Cellphone,16185,59840,59840,0,0.9999999764351949,0.36636616210198214,0.17292943836989147
Cellphone\D00554.obj,Cellphone,14822,14376,14376,0,1.0000000026323579,0.49597265911022154,0.19638097696848977
Cellphone\D00559.obj,Cellphone,3120,5956,5956,0,0.9999999676923121,0.33874109143776154,0.18633077561644232
Cellphone\D00817.obj,Cellphone,5206,9766,9766,0,0.9999999787681049,0.5550140522266078,0.17796511619396357
Cellphone\D00848.obj,Cellphone,9745,18396,18396,0,1.0000000207969963,0.36030495917293726,0.14126079977086067
Cellphone\D00902.obj,Cellphone,2408,4580,4580,0,0.9999999851061875,0.5129831989714663,0.23170021710066982
Cellphone\D00979.obj,Cellphone,3120,5956,5956,0,0.9999999739185749,0.3255105527749591,0.18386126116321588
Cellphone\D00997.obj,Cellphone,4796,8564,8564,0,0.9999999864041288,0.35581493820473903,0.19396892222566142
Chess\D01017.obj,Chess,380,756,756,0,0.999999977001804,0.6272782345107938,0.6367016702826365
Chess\D01019.obj,Chess,416,828,828,0,0.4417589529117739,1.0000000125483346,0.44173579501673016
Chess\D01021.obj,Chess,1474,2944,2944,0,1.0000000125483495,0.5126894801176136,0.5126894801176136
Chess\D01043.obj,Chess,389,772,772,0,0.37827263632564107,1.0000000125483346,0.37827263632562613
Chess\D01045.obj,Chess,1542,3080,3080,0,0.4000463208093914,1.0000000125483346,0.4000463208093914
Chess\D01049.obj,Chess,214,419,419,0,0.40955684724453434,1.0000000125483346,0.4095568472445044
